,km_driven,mileage,engine,max_power,seats,new_price,year_1996,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,seller_type_Individual,seller_type_Trustmark Dealer,fuel_type_Diesel,fuel_type_Electric,fuel_type_Petrol,transmission_type_Manual
14114,0.00023684833811416094,0.44109681787406907,0.21319018404907977,0.10760195981357873,0.4285714285714285,0.09746848963896605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14115,0.0012895076186215427,0.45700744752877454,0.17285276073619635,0.08274578759581408,0.4285714285714285,0.09239478743858151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14118,0.018921550567120186,0.20751523358158433,0.5254601226993865,0.5542619116718166,0.4285714285714285,0.008651997436445208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14119,0.004447485460143688,0.6354096140825998,0.2187116564417178,0.09962954743329294,0.4285714285714285,0.11066011535996585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
14120,0.014974078265217506,0.5663507109004738,0.1995398773006135,0.08684295884050053,0.4285714285714285,0.10590685750907927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14121,0.009973946682807442,0.6343940419769802,0.11104294478527607,0.012069583624972263,0.4285714285714285,0.024353770561845765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14122,0.00892128740230006,0.44008124576844954,0.17285276073619635,0.13327756628028067,0.4285714285714285,0.1014206366161077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14123,0.008658122582173215,0.5037237643872714,0.2949386503067485,0.24543762910357309,0.4285714285714285,0.5589083529160437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14124,0.016067264928024422,0.5589031821259309,0.14202453987730063,0.04576881711251858,0.4285714285714285,0.04763939329203162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14127,0.008131792941919524,0.40284360189573454,0.21840490797546014,0.13735766597811427,0.4285714285714285,0.10206152531510364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14128,0.015356983078502065,0.37576167907921454,0.323159509202454,0.1703228229509876,0.7142857142857143,0.19763199842242787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
14129,0.006657017289928683,0.5589031821259309,0.14202453987730063,0.04570053092510713,0.4285714285714285,0.04641102328562274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14130,0.003131661359509461,0.4536222071767094,0.17254601226993868,0.0710688495484576,0.4285714285714285,0.09223456526383253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14131,0.01707939682623227,0.44008124576844954,0.21855828220858897,0.13276541987469487,0.4285714285714285,0.1403012176885281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14132,0.03155346193320877,0.5416384563303994,0.2035276073619632,0.04740768561039317,0.4285714285714285,0.07850886562700278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
14133,0.012605594884075897,0.5077860528097494,0.17254601226993868,0.07779503900848456,0.4285714285714285,0.05063020722067936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14134,0.017987315455669887,0.6343940419769802,0.11104294478527607,0.012069583624972263,0.4285714285714285,0.024353770561845765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14135,0.01128977078344167,0.6330399458361543,0.2187116564417178,0.08469194393704016,0.4285714285714285,0.11066011535996585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
14136,0.013921418984710124,0.4079214624238321,0.21886503067484664,0.11979104426652101,0.4285714285714285,0.10195471053193762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14137,0.004710650280270534,0.23392010832769125,0.47944785276073626,0.26763064001229153,0.7142857142857143,0.40172683899451683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14140,0.013131924524329588,0.4637779282329044,0.21855828220858897,0.06447923246325352,0.4285714285714285,0.1403012176885281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14141,0.004710650280270534,0.6255924170616113,0.2949386503067485,0.25182238762654285,0.4285714285714285,0.8327970883853248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14147,0.015763572725598043,0.5044008124576844,0.17254601226993868,0.0710688495484576,0.4285714285714285,0.05319376201666312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14148,0.01451906629121819,0.7515233581584292,0.14202453987730063,0.03067756969459004,0.4285714285714285,0.04827511353377757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14149,0.004184320640016843,0.37576167907921454,0.323159509202454,0.1922939037506189,0.7142857142857143,0.19552446058534503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14156,0.003131661359509461,0.7166553825321598,0.11150306748466257,0.022312511736688467,0.4285714285714285,0.03204443494979706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14158,0.011026605963314824,0.4536222071767094,0.21855828220858897,0.13208255800058044,0.4285714285714285,0.1403012176885281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14159,0.01076344114318798,0.5044008124576844,0.17254601226993868,0.0710688495484576,0.4285714285714285,0.052552873317667184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14160,0.01181610042369536,0.4739336492890994,0.21855828220858897,0.13157041159499464,0.4285714285714285,0.1403012176885281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14162,0.01365825416458328,0.2894380501015572,0.446319018404908,0.2189767314816396,0.7142857142857143,0.44328135013885933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
14170,0.00839495776204637,0.30128639133378465,0.4115030674846626,0.22921965959335577,0.7142857142857143,0.44328135013885933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14173,0.010768967604410642,0.6519972918077184,0.17254601226993868,0.08240435665875687,0.4285714285714285,0.07087160863063449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14174,0.024184846969657097,0.32769126607989163,0.3559815950920246,0.18363862949621867,0.7142857142857143,0.24882503738517414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
14176,0.016417537303613252,0.44346648612051454,0.2329754601226994,0.13839903033613876,0.4285714285714285,0.1273766289254433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14177,0.01181610042369536,0.5538253215978334,0.17254601226993868,0.06601567168001093,0.4285714285714285,0.052552873317667184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14179,0.018921550567120186,0.7142857142857143,0.2187116564417178,0.09964661898014579,0.4285714285714285,0.15557573168126473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
14181,0.009184452222426906,0.4079214624238321,0.21886503067484664,0.11979104426652101,0.4285714285714285,0.10136722922452468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14183,0.018132056106739652,0.6804333107650643,0.2187116564417178,0.10811410621916454,0.4285714285714285,0.15557573168126473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
14184,0.016816495170925552,0.44041976980365605,0.2329754601226994,0.13856974580466738,0.4285714285714285,0.1273766289254433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14185,0.010500276323061133,0.6093432633716993,0.17254601226993868,0.07096642026734043,0.4285714285714285,0.06307412945951721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14186,0.007605463301665834,0.5044008124576844,0.17254601226993868,0.0710688495484576,0.4285714285714285,0.06019013031403547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14187,0.010500276323061133,0.4739336492890994,0.21855828220858897,0.13157041159499464,0.4285714285714285,0.1403012176885281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14191,0.007605463301665834,0.3940419769803656,0.2647239263803681,0.21747443535858785,0.4285714285714285,0.5306024353770563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14193,0.01760572646648596,0.2620176032498307,0.26441717791411046,0.24885193847414516,0.4285714285714285,0.2457274086733604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14197,0.012079265243822206,0.422139471902505,0.17269938650306751,0.05747989825358077,0.4285714285714285,0.07968382824182868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14199,0.0013224032211373985,0.44008124576844954,0.288957055214724,0.21755979309285212,0.4285714285714285,0.2058320871608631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
14200,0.01365825416458328,0.530467163168585,0.2315950920245399,0.14676408829404033,0.4285714285714285,0.15904009114861503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
14201,0.00944761704255375,0.7166553825321598,0.11150306748466257,0.022312511736688467,0.4285714285714285,0.03582602283768978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14204,0.015763572725598043,0.7379823967501692,0.2187116564417178,0.09964661898014579,0.4285714285714285,0.0904187139500107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
14205,0.009973946682807442,0.7650643195666892,0.14202453987730063,0.030609283507178592,0.4285714285714285,0.046998504593035687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14210,0.010500276323061133,0.49424509140148953,0.17254601226993868,0.071017634907899,0.4285714285714285,0.09736167485580005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14214,0.019064975394089318,0.6201760324983073,0.2315950920245399,0.14696894685627465,0.4285714285714285,0.15044862208929716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
14217,0.01707939682623227,0.5044008124576844,0.17254601226993868,0.07130785120439764,0.4285714285714285,0.05506302072206795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14218,0.019711045027500724,0.7379823967501692,0.2187116564417178,0.09964661898014579,0.4285714285714285,0.0904187139500107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
14219,0.003383510092370852,0.6465809072444143,0.14202453987730063,0.04576881711251858,0.4285714285714285,0.04261909848323009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
14221,0.007342298481538988,0.5551794177386593,0.17254601226993868,0.07320279290506515,0.4285714285714285,0.06307412945951721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14222,0.003921155819889998,0.7379823967501692,0.2187116564417178,0.09964661898014579,0.4285714285714285,0.08935056611835078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
14223,0.010556067264928025,0.46716316858496953,0.21855828220858897,0.13157041159499464,0.4285714285714285,0.14003418073061313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14224,0.01181610042369536,0.5192958700067705,0.21319018404907977,0.10715809959540434,0.7142857142857143,0.09330271309549243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14225,0.0036579909997631515,0.6435341909275558,0.14217791411042946,0.04570053092510713,0.4285714285714285,0.03204443494979706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14228,0.015763572725598043,0.5890318212593093,0.17254601226993868,0.07318572135821227,0.4285714285714285,0.0741828669087802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14229,0.019711045027500724,0.5037237643872714,0.2949386503067485,0.24543762910357309,0.4285714285714285,0.5589083529160437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14233,0.01944788020737388,0.44041976980365605,0.2329754601226994,0.13839903033613876,0.4285714285714285,0.12246314889980776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14235,0.007342298481538988,0.6093432633716993,0.17254601226993868,0.07096642026734043,0.4285714285714285,0.06307412945951721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14236,0.012079265243822206,0.2894380501015572,0.446319018404908,0.2189767314816396,0.7142857142857143,0.44328135013885933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14238,0.025500671070291324,0.37576167907921454,0.323159509202454,0.1703228229509876,0.7142857142857143,0.19552446058534503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
14239,0.010500276323061133,0.44041976980365605,0.2315950920245399,0.14676408829404033,0.4285714285714285,0.16262550737022008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14241,0.03155346193320877,0.33852403520649965,0.37592024539877306,0.0593577684073954,0.7142857142857143,0.1688207647938475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
14242,0.00550014474065107,0.5758293838862559,0.17254601226993868,0.07096642026734043,0.4285714285714285,0.0741828669087802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14246,0.010552909287086501,0.46716316858496953,0.17269938650306751,0.079331478225242,0.4285714285714285,0.07332834864345228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14247,0.028921813731940315,0.5883547731888963,0.2030674846625767,0.08274578759581408,0.4285714285714285,0.16262550737022008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
14252,0.015187768099160505,0.4807041299932294,0.17285276073619635,0.08274578759581408,0.4285714285714285,0.08689382610553302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14253,0.015237506250164479,0.6343940419769802,0.11104294478527607,0.012069583624972263,0.4285714285714285,0.024353770561845765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14254,0.00023947998631542938,0.5044008124576844,0.17254601226993868,0.0710688495484576,0.4285714285714285,0.052552873317667184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14255,0.004710650280270534,,0.4021472392638037,0.2096727384468307,0.7142857142857143,0.3764687032685324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14256,0.01181610042369536,0.5044008124576844,0.17254601226993868,0.07130785120439764,0.4285714285714285,0.052552873317667184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14257,0.0012895076186215427,0.20988490182802974,1.0000000000000002,0.89244925482698,0.2857142857142857,0.07402264473403121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
